of,IN,O
Apollo,NNP,I-PER
",",",",O
and,CC,O
to,TO,O
challenge,VB,O
Apollo,NNP,I-PER
",",",",O
the,DT,O
god,NN,O
of,IN,O
the,DT,O
kithara,NN,O
",",",",O
to,TO,O
a,DT,O
trial,NN,O
of,IN,O
skill,NN,O
.,.,O
Tmolus,NNP,I-PER
",",",",O
the,DT,O
mountain-god,NN,O
",",",",O
was,VBD,O
chosen,VBN,O
to,TO,O
umpire,VB,O
.,.,O
Pan,NNP,I-PER
blew,VBD,O
on,IN,O
his,PRP$,O
pipes,NNS,O
",",",",O
and,CC,O
with,IN,O
his,PRP$,O
rustic,JJ,O
melody,NN,O
gave,VBD,O
great,JJ,O
satisfaction,NN,O
to,TO,O
himself,PRP,O
and,CC,O
his,PRP$,O
faithful,JJ,O
follower,NN,O
",",",",O
Midas,NNP,I-PER
",",",",O
who,WP,O
happened,VBD,O
to,TO,O
be,VB,O
present,JJ,O
.,.,O
Then,RB,O
Apollo,NNP,I-PER
struck,VBD,O
the,DT,O
strings,NNS,O
of,IN,O
his,PRP$,O
lyre,NN,O
.,.,O
Tmolus,NNP,I-PER
at,IN,O
once,RB,O
awarded,VBN,O
the,DT,O
victory,NN,O
to,TO,O
Apollo,NNP,I-PER
",",",",O
and,CC,O
all,DT,O
but,CC,O
Midas,NNP,I-PER
agreed,VBD,O
with,IN,O
the,DT,O
judgment,NN,O
.,.,O
Apollo,NNP,I-PER
would,MD,O
not,RB,O
suffer,VB,O
such,PDT,O
a,DT,O
depraved,JJ,O
pair,NN,O
of,IN,O
ears,NNS,O
any,RB,O
longer,RB,O
",",",",O
and,CC,O
caused,VBD,O
them,PRP,O
to,TO,O
become,VB,O
the,DT,O
ears,NNS,O
of,IN,O
a,DT,O
donkey,NN,O
.,.,O
Apollo,NNP,I-PER
has,VBZ,O
ominous,JJ,O
aspects,NNS,O
aside,RB,O
from,IN,O
his,PRP$,O
plague-bringing,NN,O
",",",",O
death-dealing,JJ,O
arrows,NNS,O
:,IN,O
Marsyas,NNP,I-PER
was,VBD,O
a,DT,O
satyr,NN,O
who,WP,O
challenged,VBD,O
Apollo,NNP,I-PER
to,TO,O
a,DT,O
contest,NN,O
of,IN,O
music,NN,O
.,.,O
He,PRP,O
had,VBD,O
found,VBN,O
an,DT,O
aulos,NN,O
on,IN,O
the,DT,O
ground,NN,O
",",",",O
tossed,VBD,O
away,RB,O
after,IN,O
being,VBG,O
invented,VBN,O
by,IN,O
Athena,NNP,I-PER
because,IN,O
it,PRP,O
made,VBD,O
her,PRP$,O
cheeks,NNS,O
puffy,NN,O
.,.,O
The,DT,O
contest,NN,O
was,VBD,O
judged,VBN,O
by,IN,O
the,DT,O
Muses,NNS,I-PER
.,.,O
After,IN,O
they,PRP,O
each,DT,O
performed,VBD,O
",",",",O
both,DT,O
were,VBD,O
deemed,VBN,O
equal,JJ,O
until,IN,O
Apollo,NNP,I-PER
decreed,VBD,O
they,PRP,O
play,VBP,O
and,CC,O
sing,VBP,O
at,IN,O
the,DT,O
same,JJ,O
time,NN,O
.,.,O
As,IN,O
Apollo,NNP,I-PER
played,VBD,O
the,DT,O
lyre,NN,O
",",",",O
this,DT,O
was,VBD,O
easy,JJ,O
to,TO,O
do,VB,O
.,.,O
Marsyas,NNP,I-PER
could,MD,O
not,RB,O
do,VB,O
this,DT,O
as,IN,O
he,PRP,O
only,RB,O
knew,VBD,O
how,WRB,O
to,TO,O
use,VB,O
the,DT,O
flute,NN,O
and,CC,O
could,MD,O
not,RB,O
sing,VB,O
at,IN,O
the,DT,O
same,JJ,O
time,NN,O
.,.,O
Apollo,NNP,I-PER
was,VBD,O
declared,VBN,O
the,DT,O
winner,NN,O
because,IN,O
of,IN,O
this,DT,O
.,.,O
Apollo,NNP,I-PER
flayed,VBD,O
Marsyas,NNP,I-PER
alive,JJ,O
in,IN,O
a,DT,O
cave,NN,O
near,IN,O
Celaenae,NNP,I-LOC
in,IN,O
Phrygia,NNP,I-LOC
for,IN,O
his,PRP$,O
hubris,NNS,O
to,TO,O
challenge,VB,O
a,DT,O
god,NN,O
.,.,O
He,PRP,O
then,RB,O
nailed,VBD,O
Marsyas,NNP,I-PER
',POS,O
shaggy,JJ,O
skin,NN,O
to,TO,O
a,DT,O
nearby,JJ,O
pine-tree,NN,O
.,.,O
Another,DT,O
variation,NN,O
is,VBZ,O
that,IN,O
Apollo,NNP,I-PER
played,VBD,O
his,PRP$,O
instrument,NN,O
(,LRB,O
the,DT,O
lyre,NN,O
),RRB,O
upside,NN,O
down,RB,O
.,.,O
Marsyas,NNP,I-PER
could,MD,O
not,RB,O
do,VB,O
this,DT,O
with,IN,O
his,PRP$,O
instrument,NN,O
(,LRB,O
the,DT,O
flute,NN,O
),RRB,O
",",",",O
and,CC,O
so,RB,O
Apollo,NNP,I-PER
hung,VBD,O
him,PRP,O
from,IN,O
a,DT,O
tree,NN,O
and,CC,O
flayed,VBD,O
him,PRP,O
alive,JJ,O
.,.,O
Apollo,NNP,I-PER
also,RB,O
had,VBD,O
a,DT,O
lyre-playing,JJ,O
contest,NN,O
with,IN,O
Cinyras,NNP,I-PER
",",",",O
his,PRP$,O
son,NN,O
",",",",O
who,WP,O
committed,VBD,O
suicide,NN,O
when,WRB,O
he,PRP,O
lost,VBD,O
.,.,O
As,IN,O
a,DT,O
plague,NN,O
god,NN,O
and,CC,O
defender,NN,O
against,IN,O
rats,NNS,O
and,CC,O
locusts,NNS,O
",",",",O
Apollo,NNP,I-PER
was,VBD,O
known,VBN,O
as,IN,O
Smintheus,NNP,I-PER
(,LRB,O
"""",LQU,O
mouse-catcher,JJR,O
"""",RQU,O
),RRB,O
and,CC,O
Parnopius,NNP,I-PER
(,LRB,O
"""",LQU,O
grasshopper,JJR,O
"""",RQU,O
),RRB,O
.,.,O
As,IN,O
a,DT,O
sun-god,NN,O
he,PRP,O
was,VBD,O
worshiped,VBN,O
as,IN,O
Aegletes,NNP,I-PER
",",",",O
the,DT,O
radiant,JJ,O
god,NN,O
.,.,O
As,IN,O
the,DT,O
protector,NN,O
of,IN,O
roads,NNS,O
and,CC,O
homes,NNS,O
he,PRP,O
was,VBD,O
Agyieus,NNP,I-PER
.,.,O
He,PRP,O
was,VBD,O
known,VBN,O
as,IN,O
Delphinios,NNS,I-PER
",",",",O
meaning,VBG,O
"""",LQU,O
of,IN,O
the,DT,O
womb,NN,O
"""",RQU,O
",",",",O
in,IN,O
his,PRP$,O
association,NN,O
with,IN,O
Delphoi,NNP,I-LOC
(,LRB,O
Delphi,NNP,I-LOC
),RRB,O
.,.,O
Specifically,RB,O
as,IN,O
god,NN,O
of,IN,O
prophecy,NN,O
",",",",O
Apollo,NNP,I-PER
was,VBD,O
known,VBN,O
as,IN,O
Loxias,NNP,I-PER
(,LRB,O
"""",LQU,O
the,DT,O
obscure,JJ,O
"""",RQU,O
),RRB,O
.,.,O
Actiacus,NNP,I-PER
was,VBD,O
his,PRP$,O
epithet,NN,O
in,IN,O
Actium,NNP,I-LOC
",",",",O
one,CD,O
of,IN,O
the,DT,O
principal,JJ,O
places,NNS,O
of,IN,O
his,PRP$,O
worship,NN,O
.,.,O
Apollo,NNP,I-PER
was,VBD,O
worshipped,VBN,O
throughout,IN,O
the,DT,O
Roman,NNP,I-LOC
Empire,NNP,I-LOC
.,.,O
Apollo,NNP,I-PER
has,VBZ,O
often,RB,O
featured,VBN,O
in,IN,O
postclassical,JJ,O
art,NN,O
and,CC,O
literature,NN,O
.,.,O
The,DT,O
name,NN,O
Apollo,NNP,I-PER
was,VBD,O
given,VBN,O
to,TO,O
NASA,NNP,I-ORG
's,POS,O
Apollo,NNP,I-MISC
Lunar,NNP,I-MISC
program,NN,I-MISC
in,IN,O
the,DT,O
1960s,NNS,O
.,.,O
Andre,NNP,I-PER
Kirk,NNP,I-PER
Agassi,NNP,I-PER
(,LRB,O
pronounced,JJ,O
/ˈɑːndreɪ,NN,O
ˈæɡəsi/,NN,O
;,;,O
born,VBN,O
April,NNP,O
29,CD,O
",",",",O
1970,CD,O
),RRB,O
is,VBZ,O
a,DT,O
retired,JJ,O
Armenian-American,JJ,I-MISC
professional,JJ,O
tennis,NN,O
player,NN,O
and,CC,O
former,JJ,O
World,NNP,I-MISC
No.,NN,I-MISC
1,CD,I-MISC
.,.,O
Generally,RB,O
considered,VBN,O
by,IN,O
critics,NNS,O
and,CC,O
fellow,NN,O
players,NNS,O
to,TO,O
be,VB,O
one,CD,O
of,IN,O
the,DT,O
greatest,JJS,O
tennis,NN,O
players,NNS,O
of,IN,O
all,DT,O
time,NN,O
",",",",O
Agassi,NNP,I-PER
has,VBZ,O
been,VBN,O
called,VBN,O
the,DT,O
best,JJS,O
service,NN,O
returner,NN,O
in,IN,O
the,DT,O
history,NN,O
of,IN,O
the,DT,O
game,NN,O
.,.,O
He,PRP,O
also,RB,O
won,VBD,O
seventeen,JJ,O
ATP,NNP,I-MISC
Masters,NNP,I-MISC
Series,NNP,I-MISC
tournaments,NNS,O
",",",",O
a,DT,O
record,NN,O
from,IN,O
2004-2010,CD,O
.,.,O
He,PRP,O
won,VBD,O
the,DT,O
1990,CD,O
ATP,NNP,I-MISC
Tour,NNP,I-MISC
World,NNP,I-MISC
Championships,NNP,I-MISC
and,CC,O
was,VBD,O
part,NN,O
of,IN,O
a,DT,O
winning,VBG,O
Davis,NNP,I-MISC
Cup,NNP,I-MISC
team,NN,O
in,IN,O
1990,CD,O
and,CC,O
1992,CD,O
.,.,O
Agassi,NNP,I-PER
is,VBZ,O
the,DT,O
last,JJ,O
American,JJ,I-MISC
to,TO,O
win,VB,O
the,DT,O
French,JJ,I-ORG
Open,NN,I-ORG
(,LRB,O
1999,CD,O
),RRB,O
and,CC,O
the,DT,O
Australian,JJ,I-LOC
Open,NN,I-LOC
(,LRB,O
2003,CD,O
),RRB,O
.,.,O
After,IN,O
suffering,VBG,O
from,IN,O
sciatica,NN,O
caused,VBN,O
by,IN,O
two,CD,O
bulging,VBG,O
discs,NNS,O
in,IN,O
his,PRP$,O
back,NN,O
",",",",O
a,DT,O
spondylolisthesis,NN,O
(,LRB,O
vertebral,JJ,O
displacement,NN,O
),RRB,O
and,CC,O
a,DT,O
bone,NN,O
spur,VB,O
that,DT,O
interfered,VBN,O
with,IN,O
the,DT,O
nerve,NN,O
",",",",O
Agassi,NNP,I-PER
retired,VBD,O
from,IN,O
professional,JJ,O
tennis,NN,O
on,IN,O
September,NNP,O
3,CD,O
",",",",O
2006,CD,O
",",",",O
after,IN,O
losing,VBG,O
in,IN,O
the,DT,O
third,JJ,O
round,NN,O
of,IN,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
.,.,O
Described,VBN,O
by,IN,O
the,DT,O
BBC,NNP,I-ORG
upon,IN,O
his,PRP$,O
retirement,NN,O
as,IN,O
"""",LQU,O
perhaps,RB,O
the,DT,O
biggest,JJS,O
worldwide,NN,O
star,NN,O
in,IN,O
the,DT,O
sport,NN,O
's,POS,O
history,NN,O
"""",RQU,O
",",",",O
Agassi,NNP,I-PER
's,POS,O
performances,NNS,O
",",",",O
along,IN,O
with,IN,O
his,PRP$,O
unorthodox,JJ,O
apparel,NN,O
and,CC,O
attitude,NN,O
",",",",O
have,VBP,O
seen,VBN,O
him,PRP,O
cited,VBD,O
as,IN,O
one,CD,O
of,IN,O
the,DT,O
most,RBS,O
charismatic,JJ,O
players,NNS,O
in,IN,O
the,DT,O
history,NN,O
of,IN,O
the,DT,O
game,NN,O
",",",",O
and,CC,O
credited,VBD,O
for,IN,O
helping,VBG,O
revive,VB,O
the,DT,O
popularity,NN,O
of,IN,O
tennis,NN,O
during,IN,O
the,DT,O
1990s,CD,O
.,.,O
He,PRP,O
is,VBZ,O
married,VBN,O
to,TO,O
retired,JJ,O
professional,JJ,O
tennis,NN,O
player,NN,O
Steffi,NNP,I-PER
Graf,NNP,I-PER
.,.,O
Mike,NNP,I-PER
Agassi,NNP,I-PER
reportedly,RB,O
took,VBD,O
a,DT,O
hammer,NN,O
to,TO,O
matches,VBZ,O
",",",",O
banged,VBN,O
on,IN,O
the,DT,O
fences,NNS,O
when,WRB,O
Andre,NNP,I-PER
lost,VBD,O
a,DT,O
point,NN,O
",",",",O
screamed,VBD,O
at,IN,O
officials,NNS,O
",",",",O
and,CC,O
was,VBD,O
ejected,VBN,O
more,JJR,O
than,IN,O
once,RB,O
.,.,O
In,IN,O
an,DT,O
extended,JJ,O
passage,NN,O
from,IN,O
the,DT,O
book,NN,O
"""",LQU,O
Open,FW,O
"""",RQU,O
",",",",O
Agassi,NNP,I-PER
details,NNS,O
how,WRB,O
he,PRP,O
and,CC,O
his,PRP$,O
father,NN,O
hustled,VBD,O
the,DT,O
greatest,JJS,O
running,VBG,O
back,RB,O
Jim,NNP,I-PER
Brown,NNP,I-PER
",",",",O
in,IN,O
football,NN,O
history,NN,O
back,RB,O
in,IN,O
1979,CD,O
",",",",O
when,WRB,O
Agassi,NNP,I-PER
was,VBD,O
just,RB,O
9,CD,O
years,NNS,O
old,JJ,O
.,.,O
He,PRP,O
's,VBZ,O
here,RB,O
for,IN,O
"free,",NN,O
"""",RQU,O
claiming,VBG,O
that,IN,O
Agassi,NNP,I-PER
had,VBD,O
more,RBR,O
natural,JJ,O
talent,NN,O
than,IN,O
anyone,DT,O
else,RB,O
he,PRP,O
had,VBD,O
seen,VBN,O
.,.,O
He,PRP,O
won,VBD,O
his,PRP$,O
first,JJ,O
match,NN,O
against,IN,O
John,NNP,I-PER
Austin,NNP,I-PER
6,CD,O
--,:,O
4,CD,O
",",",",O
6,CD,O
--,:,O
2,CD,O
but,CC,O
then,RB,O
lost,VBD,O
his,PRP$,O
second,JJ,O
match,NN,O
to,TO,O
Mats,NNS,I-PER
Wilander,NNP,I-PER
6,CD,O
--,:,O
1,CD,O
",",",",O
6,CD,O
--,:,O
1,CD,O
.,.,O
While,IN,O
still,RB,O
a,DT,O
teenager,NN,O
",",",",O
he,PRP,O
reached,VBD,O
the,DT,O
semi-finals,NNS,O
of,IN,O
both,DT,O
the,DT,O
French,JJ,I-ORG
Open,NN,I-ORG
and,CC,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
in,IN,O
1988,CD,O
",",",",O
and,CC,O
made,VBD,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
semifinals,NNS,O
in,IN,O
1989,CD,O
.,.,O
His,PRP$,O
opponent,NN,O
in,IN,O
the,DT,O
final,JJ,O
was,VBD,O
Pete,NNP,I-PER
Sampras,NNP,I-PER
;,;,O
a,DT,O
year,NN,O
earlier,RBR,O
",",",",O
Agassi,NNP,I-PER
had,VBD,O
beaten,VBN,O
Sampras,NNP,I-PER
6-2,CD,O
",",",",O
6-1,CD,O
after,IN,O
which,WDT,O
he,PRP,O
told,VBD,O
his,PRP$,O
coach,NN,O
that,IN,O
he,PRP,O
felt,VBD,O
bad,JJ,O
for,IN,O
Sampras,NNS,I-PER
because,IN,O
he,PRP,O
was,VBD,O
never,RB,O
going,VBG,O
to,TO,O
make,VB,O
it,PRP,O
as,IN,O
a,DT,O
pro,NN,O
.,.,O
Agassi,NNP,I-PER
lost,VBD,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
final,JJ,O
to,TO,O
Sampras,NNP,I-PER
6,CD,O
--,:,O
4,CD,O
",",",",O
6,CD,O
--,:,O
3,CD,O
",",",",O
6,CD,O
--,:,O
2,CD,O
.,.,O
The,DT,O
rivalry,NN,O
between,IN,O
these,DT,O
two,CD,O
American,JJ,I-MISC
players,NNS,O
became,VBD,O
the,DT,O
dominant,JJ,O
rivalry,NN,O
in,IN,O
tennis,NN,O
over,IN,O
the,DT,O
rest,NN,O
of,IN,O
the,DT,O
decade,NN,O
.,.,O
Courier,NNP,I-PER
emerged,VBD,O
the,DT,O
victor,NN,O
in,IN,O
a,DT,O
five,CD,O
set,NN,O
final,JJ,O
.,.,O
He,PRP,O
went,VBD,O
on,IN,O
to,TO,O
reach,VB,O
the,DT,O
quarter-finals,NNS,O
on,IN,O
that,DT,O
occasion,NN,O
",",",",O
losing,VBG,O
in,IN,O
five,CD,O
sets,NNS,O
to,TO,O
David,NNP,I-PER
Wheaton,NNP,I-PER
.,.,O
In,IN,O
1992,CD,O
",",",",O
he,PRP,O
defeated,VBD,O
Goran,NNP,I-PER
Ivanišević,NNP,I-PER
in,IN,O
a,DT,O
five,CD,O
set,NN,O
final,JJ,O
.,.,O
Along,IN,O
the,DT,O
way,NN,O
",",",",O
Agassi,NNP,I-PER
overcame,VBD,O
two,CD,O
former,JJ,O
Wimbledon,NNP,I-MISC
champions,NNS,I-MISC
in,IN,O
Boris,NNP,I-PER
Becker,NNP,I-PER
and,CC,O
John,NNP,I-PER
McEnroe,NNP,I-PER
.,.,O
Agassi,NNP,I-PER
was,VBD,O
named,VBN,O
the,DT,O
BBC,NNP,I-MISC
Overseas,NNP,I-MISC
Sports,NNP,I-MISC
Personality,NN,I-MISC
of,IN,I-MISC
the,DT,I-MISC
Year,NN,I-MISC
in,IN,O
1992,CD,O
.,.,O
It,PRP,O
was,VBD,O
their,PRP$,O
second,JJ,O
Davis,NNP,I-MISC
cup,NN,I-MISC
title,NN,O
in,IN,O
three,CD,O
years,NNS,O
.,.,O
1993,CD,O
saw,VBD,O
Agassi,NNP,I-PER
win,VB,O
the,DT,O
only,JJ,O
doubles,NNS,O
title,NN,O
of,IN,O
his,PRP$,O
career,NN,O
",",",",O
at,IN,O
the,DT,O
Cincinnati,NNP,I-MISC
Masters,NNP,I-MISC
",",",",O
partnered,VBD,O
with,IN,O
Petr,NNP,I-PER
Korda,NNP,I-PER
.,.,O
Agassi,NNP,I-PER
missed,VBD,O
much,NN,O
of,IN,O
the,DT,O
early,JJ,O
part,NN,O
of,IN,O
that,DT,O
year,NN,O
with,IN,O
injuries,NNS,O
.,.,O
Agassi,NNP,I-PER
lost,VBD,O
in,IN,O
the,DT,O
first-round,JJ,O
at,IN,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
to,TO,O
Thomas,NNP,I-PER
Enqvist,NNP,I-PER
and,CC,O
required,VBN,O
wrist,NN,O
surgery,NN,O
late,RB,O
in,IN,O
the,DT,O
year,NN,O
.,.,O
With,IN,O
new,JJ,O
coach,NN,O
Brad,NNP,I-PER
Gilbert,NNP,I-PER
on,IN,O
board,NN,O
",",",",O
Agassi,NNP,I-PER
began,VBD,O
to,TO,O
employ,VB,O
more,JJR,O
of,IN,O
a,DT,O
tactical,JJ,O
",",",",O
consistent,JJ,O
approach,NN,O
",",",",O
which,WDT,O
fueled,VBD,O
his,PRP$,O
resurgence,NN,O
.,.,O
Nevertheless,RB,O
",",",",O
Agassi,NNP,I-PER
emerged,VBD,O
during,IN,O
the,DT,O
hard,JJ,O
court,NN,O
season,NN,O
",",",",O
winning,VBG,O
the,DT,O
Canadian,JJ,I-MISC
Open,NN,I-MISC
.,.,O
His,PRP$,O
comeback,NN,O
culminated,VBD,O
at,IN,O
the,DT,O
1994,CD,I-MISC
US,NNP,I-MISC
Open,NNP,I-MISC
with,IN,O
a,DT,O
5-set,JJ,O
fourth-round,JJ,O
victory,NN,O
against,IN,O
compatriot,NN,O
Michael,NNP,I-PER
Chang,NNP,I-PER
and,CC,O
then,RB,O
becoming,VBG,O
the,DT,O
first,JJ,O
man,NN,O
to,TO,O
capture,VB,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
as,IN,O
an,DT,O
unseeded,JJ,O
player,NN,O
",",",",O
beating,VBG,O
Michael,NNP,I-PER
Stich,NNP,I-PER
in,IN,O
the,DT,O
final,JJ,O
.,.,O
In,IN,O
1995,CD,O
",",",",O
Agassi,NNP,I-PER
shaved,VBD,O
his,PRP$,O
balding,NN,O
head,NN,O
",",",",O
breaking,VBG,O
with,IN,O
his,PRP$,O
old,JJ,O
"""",LQU,O
image,NN,O
is,VBZ,O
everything,DT,O
"""",RQU,O
style,NN,O
.,.,O
He,PRP,O
competed,VBD,O
in,IN,O
the,DT,O
1995,CD,I-MISC
Australian,JJ,I-MISC
Open,NNP,I-MISC
(,LRB,O
his,PRP$,O
first,JJ,O
appearance,NN,O
at,IN,O
the,DT,O
event,NN,O
),RRB,O
and,CC,O
won,VBD,O
",",",",O
beating,VBG,O
Sampras,NNS,I-PER
in,IN,O
a,DT,O
four,CD,O
set,NN,O
final,JJ,O
.,.,O
Agassi,NNP,I-PER
and,CC,O
Sampras,NNP,I-PER
met,VBD,O
in,IN,O
five,CD,O
tournament,NN,O
finals,NNS,O
in,IN,O
1995,CD,O
",",",",O
all,DT,O
on,IN,O
hardcourt,NN,O
",",",",O
with,IN,O
Agassi,NNP,I-PER
winning,VBG,O
three,CD,O
.,.,O
Agassi,NNP,I-PER
won,VBD,O
three,CD,O
Masters,NNP,I-MISC
Series,NNP,I-MISC
events,NNS,O
in,IN,O
1995,CD,O
(,LRB,O
Cincinnati,NNP,I-MISC
",",",",O
Key,NNP,I-MISC
Biscayne,NNP,I-MISC
",",",",O
and,CC,O
the,DT,O
Canadian,JJ,I-MISC
Open,NNP,I-MISC
),RRB,O
and,CC,O
seven,CD,O
titles,NNS,O
total,JJ,O
.,.,O
He,PRP,O
compiled,VBN,O
a,DT,O
career-best,JJ,O
26-match,JJ,O
winning,NN,O
streak,NN,O
during,IN,O
the,DT,O
summer,NN,O
hardcourt,NN,O
circuit,NN,O
",",",",O
which,WDT,O
ended,VBD,O
when,WRB,O
he,PRP,O
lost,VBD,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
final,JJ,O
to,TO,O
Sampras,NNP,I-PER
.,.,O
In,IN,O
terms,NNS,O
of,IN,O
win/loss,NN,O
record,NN,O
",",",",O
1995,CD,O
was,VBD,O
Agassi,NNP,I-PER
's,POS,O
best,JJS,O
year,NN,O
.,.,O
At,IN,O
the,DT,O
time,NN,O
",",",",O
Agassi,NNP,I-PER
blamed,VBD,O
the,DT,O
loss,NN,O
on,IN,O
the,DT,O
windy,JJ,O
conditions,NNS,O
but,CC,O
later,RB,O
admitted,VBD,O
in,IN,O
his,PRP$,O
biography,NN,O
that,IN,O
he,PRP,O
had,VBD,O
tanked,VBN,O
(,LRB,O
lost,VBN,O
on,IN,O
purpose,NN,O
),RRB,O
this,DT,O
match,NN,O
as,IN,O
he,PRP,O
bore,VBD,O
a,DT,O
grudge,NN,O
against,IN,O
Boris,NNP,I-PER
Becker,NNP,I-PER
whom,WP,O
he,PRP,O
would,MD,O
have,VB,O
faced,VBN,O
in,IN,O
the,DT,O
final,JJ,O
.,.,O
1997,CD,O
was,VBD,O
the,DT,O
low,JJ,O
point,NN,O
of,IN,O
Agassi,NNP,I-PER
's,POS,O
career,NN,O
.,.,O
He,PRP,O
failed,VBD,O
an,DT,O
ATP,NNP,I-ORG
drug,NN,O
test,NN,O
",",",",O
but,CC,O
wrote,VBD,O
a,DT,O
letter,NN,O
claiming,VBG,O
the,DT,O
same,JJ,O
friend,NN,O
spiked,VBD,O
a,DT,O
drink,NN,O
.,.,O
The,DT,O
ATP,NNP,I-ORG
dropped,VBD,O
the,DT,O
failed,VBN,O
drug,NN,O
test,NN,O
as,IN,O
a,DT,O
warning,NN,O
.,.,O
He,PRP,O
also,RB,O
played,VBD,O
classic,NN,O
matches,VBZ,O
in,IN,O
this,DT,O
period,NN,O
against,IN,O
Pete,NNP,I-PER
Sampras,NNP,I-PER
and,CC,O
Patrick,NNP,I-PER
Rafter,NNP,I-PER
.,.,O
He,PRP,O
won,VBD,O
five,CD,O
titles,NNS,O
in,IN,O
ten,JJ,O
finals,NNS,O
and,CC,O
was,VBD,O
runner-up,JJ,O
at,IN,O
the,DT,O
Masters,NNP,I-MISC
Series,NNP,I-MISC
tournament,NN,I-MISC
in,IN,I-MISC
Key,NNP,I-MISC
Biscayne,NNP,I-MISC
",",",",O
losing,VBG,O
to,TO,O
Marcelo,NNP,I-PER
Ríos,NNP,I-PER
",",",",O
who,WP,O
became,VBD,O
World,NNP,I-MISC
No.,NNP,I-MISC
1,CD,I-MISC
as,IN,O
a,DT,O
result,NN,O
.,.,O
Agassi,NNP,I-PER
ended,VBD,O
1999,CD,O
as,IN,O
the,DT,O
World,NNP,I-MISC
No.,NNP,I-MISC
1,CD,I-MISC
",",",",O
ending,VBG,O
Sampras,NNP,I-PER
's,POS,O
record,NN,O
of,IN,O
six,CD,O
consecutive,JJ,O
year-ending,JJ,O
top,JJ,O
rankings,NNS,O
(,LRB,O
1993,CD,O
--,:,O
1998,CD,O
),RRB,O
.,.,O
This,DT,O
was,VBD,O
the,DT,O
only,JJ,O
time,NN,O
Agassi,NNP,I-PER
ended,VBD,O
the,DT,O
year,NN,O
at,IN,O
number,NN,O
one,CD,O
.,.,O
Agassi,NNP,I-PER
began,VBD,O
the,DT,O
next,JJ,O
year,NN,O
by,IN,O
capturing,VBG,O
his,PRP$,O
second,JJ,O
Australian,JJ,I-LOC
Open,NNP,I-LOC
title,NN,O
",",",",O
beating,VBG,O
Sampras,NNS,I-PER
in,IN,O
a,DT,O
five-set,JJ,O
semifinal,JJ,O
and,CC,O
Yevgeny,JJ,I-PER
Kafelnikov,NNP,I-PER
in,IN,O
a,DT,O
four-set,JJ,O
final,JJ,O
.,.,O
Agassi,NNP,I-PER
then,RB,O
lost,VBD,O
to,TO,O
Gustavo,NNP,I-PER
Kuerten,NNP,I-PER
in,IN,O
the,DT,O
final,JJ,O
",",",",O
allowing,VBG,O
Kuerten,NNP,I-PER
to,TO,O
be,VB,O
crowned,VBN,O
year-end,JJ,O
World,NNP,I-MISC
No.,NN,I-MISC
1,CD,I-MISC
.,.,O
Agassi,NNP,I-PER
opened,VBD,O
2001,CD,O
by,IN,O
successfully,RB,O
defending,VBG,O
his,PRP$,O
Australian,JJ,I-LOC
Open,NNP,I-LOC
title,NN,O
with,IN,O
a,DT,O
straight-sets,JJ,O
final,JJ,O
win,NN,O
over,IN,O
Arnaud,NNP,I-PER
Clément,NNP,I-PER
.,.,O
In,IN,O
the,DT,O
quarterfinals,NNS,O
at,IN,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
",",",",O
Agassi,NNP,I-PER
lost,VBD,O
a,DT,O
3,CD,O
hour,NN,O
",",",",O
33,CD,O
minute,NN,O
epic,NN,O
match,NN,O
with,IN,O
Sampras,NNP,I-PER
6,CD,O
--,IN,O
7,CD,O
(,LRB,O
7,CD,O
),RRB,O
",",",",O
7,CD,O
--,:,O
6,CD,O
(,LRB,O
7,CD,O
),RRB,O
",",",",O
7,CD,O
--,:,O
6,CD,O
(,LRB,O
2,CD,O
),RRB,O
",",",",O
7,CD,O
--,:,O
6,CD,O
(,LRB,O
5,CD,O
),RRB,O
",",",",O
with,IN,O
no,DT,O
breaks,NNS,O
of,IN,O
serve,VBP,O
during,IN,O
the,DT,O
48-game,JJ,O
match,NN,O
.,.,O
2002,CD,O
opened,VBD,O
with,IN,O
disappointment,NN,O
for,IN,O
Agassi,NNP,I-PER
",",",",O
as,IN,O
injury,NN,O
forced,VBD,O
him,PRP,O
to,TO,O
skip,VB,O
the,DT,O
Australian,JJ,I-LOC
Open,NNP,I-LOC
",",",",O
where,WRB,O
he,PRP,O
was,VBD,O
a,DT,O
two-time,JJ,O
defending,VBG,O
champion,NN,O
.,.,O
The,DT,O
last,JJ,O
duel,NN,O
between,IN,O
Agassi,NNP,I-PER
and,CC,O
Sampras,NNP,I-PER
came,VBD,O
in,IN,O
the,DT,O
final,JJ,O
of,IN,O
the,DT,O
US,NNP,I-MISC
Open,NNP,I-MISC
",",",",O
which,WDT,O
Sampras,NNP,I-PER
won,VBD,O
in,IN,O
four,CD,O
sets,NNS,O
and,CC,O
left,VBD,O
Sampras,NNP,I-PER
with,IN,O
